#{"t_start": 1761617022.1620889, "env_id": "None"}
r,l,t
-4466.007865,903,897.267576
-5080.66995,442,898.26243
2928.685968,425,899.212726
-11522.396461,1616,901.605296
164.062539,414,902.513685
-5.300318,416,903.463966
3181.392486,414,904.457515
2537.676212,414,905.447799
2699.73211,340,906.328847
-4384.276012,1235,908.313547
-7826.488651,1527,910.289199
3463.147085,332,911.156817
3368.568688,340,915.253833
459.913363,340,916.203722
-21319.314075,1294,918.205992
915.132072,1779,920.92007
-7922.291855,411,921.848425
174.326219,340,922.716179
-5773.854805,411,923.652308
-22000.99308,1797,926.220894
-23672.059193,1482,928.457089
-9207.560415,340,932.545574
-12275.658156,414,933.570894
2669.496893,340,934.460068
2750.558458,425,935.469491
-207.262062,453,936.44265
1552.211806,423,937.395828
3578.73354,340,938.288961
1560.606354,784,939.810827
3669.006227,414,940.714126
-13604.049349,2567,943.525439
-776.488425,2084,949.491203
2548.501084,1170,951.448694
-281.320439,414,952.383958
2044.220862,340,953.277165
2175.967369,449,954.250559
1320.883889,414,955.21773
-346.662947,940,956.879799
2507.215549,414,957.834537
1035.034289,1068,959.668713
-5595.186071,1076,961.419839
-7980.59748,426,962.319466
270.991742,340,963.183231
-2784.502879,414,964.220329
-16499.896943,1964,970.567036
1089.946226,340,971.417711
3530.702174,340,972.3177
3899.727555,340,973.182105
3690.211984,340,974.046814
3397.309583,340,974.922646
194.427937,340,975.816245
3469.687956,340,976.70675
3657.4451,340,977.590262
3195.914953,441,978.594729
-340.544548,340,979.507864
3715.110692,429,980.510166
-3964.518817,1068,982.373909
2953.29566,340,983.244487
4902.563931,422,984.226804
-1650.536641,1641,989.843387
556.781389,340,990.726388
3266.242687,425,991.710354
3374.890947,340,992.603821
-3946.828535,1394,994.807267
-11747.254793,1368,996.892774
-1230.452668,340,997.757616
-15574.461277,2018,1000.638194
-2080.645443,414,1001.559894
3318.149414,340,1002.45816
-594.819064,1468,1007.940226
-25423.604212,1340,1010.001189
3186.421121,340,1010.899014
-5866.659069,424,1011.92398
2554.984821,340,1012.865218
-861.153737,1873,1015.602643
3461.235282,353,1016.501254
-5734.825787,1414,1018.987175
-9826.330833,414,1019.90749
3082.851738,340,1023.934802
2761.99407,447,1025.021696
-1271.348196,340,1025.976864
3757.212945,340,1026.940816
981.906528,414,1027.917093
-897.274505,1649,1030.530266
3493.062496,340,1031.398392
3341.221339,340,1032.239271
-40.806381,425,1033.183571
2577.193722,414,1034.134959
-796.157623,340,1035.050646
2630.885993,340,1035.959007
920.981759,1973,1038.72157
1353.059024,406,1039.64796
-605.690782,414,1043.779189
1053.006117,340,1044.726909
2208.484226,340,1045.640985
2276.642671,340,1046.549881
-930.747811,1187,1048.517709
-3304.009403,927,1050.107669
3440.921679,340,1050.973613
3089.487549,461,1051.994391
-452.049164,1420,1055.951219
3119.403748,340,1057.508489
-8387.952026,484,1059.100545
3312.370678,340,1061.363749
4005.984374,340,1063.753737
-6734.988292,414,1065.294418
4029.140876,340,1066.576379
3391.991599,340,1067.68954
-8497.933132,1680,1075.124378
-450.16242,414,1076.303865
-5086.765935,1216,1078.50603
3925.475719,340,1079.582601
1202.088319,1111,1082.090662
2026.490621,418,1083.260299
-4716.811253,1188,1085.449192
4120.794657,343,1086.687137
-701.060327,340,1087.870627
3354.333706,340,1088.95653
-7024.083219,424,1090.213579
2449.483154,340,1095.266679
2836.152335,414,1096.324181
-5698.923024,2700,1100.743293
-6711.130038,340,1101.905064
2707.19167,420,1103.149845
-5204.921782,415,1104.469048
-119.98079,1681,1109.147077
-5615.859846,1146,1111.495121
3146.609364,425,1113.09987
-9364.278939,2208,1121.345006
3350.328838,340,1122.596509
3381.681206,340,1123.87604
4021.044979,421,1124.941579
-7830.238785,414,1126.022762
3569.298104,340,1126.982128
810.233988,414,1128.055808
3086.326557,348,1129.039484
-2904.647281,340,1130.041751
-7125.055509,414,1131.141282
2992.973279,442,1132.206873
2960.273039,340,1133.251839
2893.369221,414,1134.335206
-4957.010726,1172,1136.29918
-6383.435188,414,1137.340039
3794.054134,416,1142.188493
2313.877294,340,1143.232046
-1335.562206,2069,1147.467014
3547.675247,340,1148.639647
-1783.872968,1592,1152.632196
-8338.936725,1475,1156.231342
-4114.158161,2252,1166.550051
-10836.782194,414,1167.806827
-8526.12569,414,1169.346004
3453.466293,340,1170.974095
833.893101,1634,1174.176858
-4737.539838,1280,1176.687075
-1054.190988,2167,1180.23484
4081.96161,424,1181.309385
3259.709107,340,1182.332417
2762.030103,340,1183.352598
-8626.892353,414,1184.443164
3861.427734,743,1190.011033
-1828.019685,436,1191.10366
-2346.067358,2237,1194.782674
3068.363269,414,1195.840024
2413.531641,1345,1198.346244
-2910.649703,414,1199.410765
-1063.804277,340,1200.395586
72.414617,414,1201.471172
-9723.8334,1671,1204.434865
789.294761,1143,1210.865355
