#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
-18531.787689,414,982.334871
-3502.032708,414,983.279733
1434.639279,340,984.160558
4281.731534,417,985.136537
-3457.196979,340,986.014832
3505.520669,425,986.973285
1710.255579,417,987.924053
1975.447554,414,988.876745
-6754.742176,410,993.044427
-2425.455284,340,993.967229
2305.644754,340,994.85034
3557.061887,340,995.741137
-3899.716581,414,996.692594
-6064.234797,340,997.588008
-12494.198196,409,998.530968
1299.606986,410,999.457316
-5965.282584,414,1000.390191
-5446.580359,420,1001.290013
3513.587564,340,1002.14726
-5717.502527,2162,1004.854097
2733.911516,340,1005.700178
3764.052195,340,1006.606649
-7563.205498,414,1007.556715
1746.172945,340,1008.43917
-6779.129716,416,1009.368686
-1372.090581,414,1013.718889
2224.024615,414,1014.689957
3564.400306,340,1015.564248
1261.579577,420,1016.528259
2875.473122,340,1017.421933
3097.565651,340,1018.312954
-8458.303443,410,1019.272047
582.442606,340,1020.157525
-11620.695033,2242,1022.64312
-1564.31402,340,1023.469681
-8790.810494,414,1024.397248
1212.231621,414,1025.401386
-12092.858753,410,1026.365497
1974.430908,414,1027.275813
-5134.429864,414,1028.201726
3490.871394,414,1029.146772
-14910.823726,2387,1035.141563
-19744.236883,2607,1037.945987
-66.678832,340,1038.763915
-11590.033074,1164,1040.406703
4035.491361,340,1041.263039
641.857949,340,1042.15198
2820.719352,423,1043.111972
2650.762765,340,1043.993396
3416.337782,340,1044.856605
2245.214138,340,1049.000632
3215.941856,340,1049.951373
-7953.700162,414,1050.937846
-4787.802165,414,1051.889044
1429.125018,414,1052.836892
-4826.801073,470,1053.830232
-11426.479389,414,1054.767523
2148.180479,414,1055.68503
3337.525161,340,1056.552496
3309.832008,340,1057.438243
2979.63923,340,1058.344638
2220.528844,340,1059.216655
4089.428106,416,1060.159103
-9142.593954,414,1061.107507
2182.262241,416,1062.083581
-16050.869202,1660,1064.171643
3422.875464,340,1065.047004
-17283.692321,1534,1070.207364
522.867527,414,1071.152981
3853.204193,340,1072.031712
3063.028096,414,1072.927729
-14552.849983,424,1073.911337
2973.773459,340,1074.822242
-1573.434739,414,1075.782234
-292.838636,414,1076.740653
-895.290319,414,1077.690728
2197.554915,424,1078.67238
3613.914796,340,1079.561953
539.929247,340,1080.456865
1178.292426,414,1081.409431
14.238644,414,1082.363909
-5783.237888,2561,1088.274193
2789.200915,340,1089.1601
3556.720341,414,1090.133762
1098.682321,414,1091.128158
-11527.474096,414,1092.08662
-247.196751,416,1093.039445
3157.862126,414,1094.01369
-18580.26133,1366,1095.828589
3195.527754,340,1096.664066
-1100.612152,414,1097.617795
-2396.107104,414,1098.574491
2381.495454,414,1099.528698
-2589.580239,414,1100.472951
789.290664,340,1101.365261
3466.398694,340,1102.248443
3435.694119,340,1103.123224
-6612.923735,414,1104.076224
-4491.588035,414,1108.19771
3590.592867,340,1109.081002
-28.990714,450,1110.107247
-1012.275207,340,1111.010631
3268.902457,340,1111.899847
3641.557347,414,1112.848459
-8801.624991,432,1113.821306
3815.092087,340,1114.710438
-31739.187831,2500,1117.452766
2324.998996,414,1118.347026
-2584.781251,2700,1124.702812
-9270.161991,818,1126.487962
3202.902808,340,1127.626896
-10501.23679,425,1128.763088
2715.081286,340,1129.753217
2135.494042,423,1130.713579
2759.795595,340,1131.572235
-6291.005311,340,1132.45551
-4536.393237,414,1133.439027
-5326.709639,442,1134.418746
3378.30561,425,1135.422997
2707.940299,425,1136.48634
2411.882421,340,1137.442958
3522.053115,414,1138.4321
3593.572945,414,1139.406993
2246.987939,340,1140.278547
3384.54051,340,1141.165831
-2660.117574,422,1142.120467
-15083.320394,1250,1146.962369
-4110.090972,340,1147.823503
-3968.18576,434,1148.813888
-5483.29794,414,1149.808554
2569.515372,414,1150.767547
-6482.13871,425,1151.72589
-706.55959,529,1152.773237
-2252.125897,423,1153.730512
-13137.580707,2124,1156.236245
3603.097379,432,1157.161467
4639.861702,340,1158.034166
2736.158025,414,1159.000794
-10177.872263,414,1159.962828
3612.449855,340,1160.806986
-11916.139167,413,1161.816282
-4455.623274,427,1166.082836
-1395.235128,340,1167.015924
-17092.88077,1308,1168.732555
-2188.61061,421,1169.631498
3439.70425,340,1170.532712
-5527.074568,340,1171.400376
-26325.121383,2700,1174.38262
-5596.330697,414,1175.294491
22.528987,414,1176.234456
-7815.436947,414,1177.20324
-2075.895776,414,1178.139922
-12757.847536,414,1179.113106
-10341.339838,414,1184.383241
-6781.168809,2275,1186.976006
-455.966885,340,1187.808955
2729.21796,414,1188.76707
-7548.504082,2626,1191.77913
3347.814962,340,1192.640458
3642.136172,414,1193.628195
-6868.842066,439,1194.601415
3585.386597,418,1195.52521
